numero,nombre,url,attachment_root_items,attachment_items,media_category_terms,error
464,CEIP Esteban Navarro Snchez,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipestebannavarrosanchez,0,0,0,file_not_found:Local XML file not found for 'https://www3.gobiernodecanarias.org/medusa/mediateca/ceipestebannavarrosanchez' in 'exports'
465,La biblioteca de El Faro,https://www3.gobiernodecanarias.org/medusa/mediateca/iesfarodemaspalomas,16,16,86,
466,CEIP Tamaimo,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiptamaimo,46,46,86,
467,ceipsanjuantelde,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipsanjuantelde,4,4,86,
468,Mediateca IES Valle Guerra,https://www3.gobiernodecanarias.org/medusa/mediateca/iesvalleguerra,0,0,86,
469,CEIP LA DESTILA,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipladestila,21,37,86,
470,CEIP Nuestra Sra del Buen Viaje,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipnuestrasenoradelbuenviaje,21,21,86,
471,CEIP PROFESOR RAFAEL GOMEZ SANTOS,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipprofesorrafaelgomezsantos,0,0,86,
472,IES San Marcos,https://www3.gobiernodecanarias.org/medusa/mediateca/iessanmarcos,70,70,86,
473,CEIP FELICIANO HERNANDEZ GARCIA,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipfelicianohernandezgarcia,7,7,86,
474,CEIP LOS CANARIOS,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiploscanarios,2,2,86,
475,CEIP. VILLA DE ARICO,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipvilladearico,8,8,86,
476,IES Granadilla de Abona,https://www3.gobiernodecanarias.org/medusa/mediateca/iesgranadilla,28,28,86,
477,CIFP CRUZ DE PIEDRA,https://www3.gobiernodecanarias.org/medusa/mediateca/cifpcruzdepiedra,8,8,86,
478,ceiptagorortfe,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiptagorortfe,0,0,86,
479,CEIP PADILLA,https://www3.gobiernodecanarias.org/medusa/mediateca/ceippadilla,39,41,86,
480,CEIP DJM,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipdomingojuanmanrique,0,0,86,
481,CEIP CESAR MANRIQUE - PTO CRUZ,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipcesarmanriqueptocruz,12,12,86,
482,CEIP Anselmo Perez de Brito,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipanselmoperezbrito,44,51,87,
483,Mediateca IES Garachico,https://www3.gobiernodecanarias.org/medusa/mediateca/iesgarachicoalcaldelorenzodorta,1,1,86,
484,CEIP SANTA ROSA DE LIMA,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipsantarosadelima,89,89,86,
485,Mediateca del IES Jandia,https://www3.gobiernodecanarias.org/medusa/mediateca/iesjandia,891,892,86,
486,CEPA Titerroygatra,https://www3.gobiernodecanarias.org/medusa/mediateca/cepatiterroygatra,0,0,86,
487,CEIP LAS CHUMBERAS,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiplaschumberas,375,375,86,
488,CEIP POETA MONTIANO PLACERES,https://www3.gobiernodecanarias.org/medusa/mediateca/ceippoetamontianoplaceres,41,41,86,
489,Mediateca EOI Arucas,https://www3.gobiernodecanarias.org/medusa/mediateca/eoiarucas,0,0,86,
490,Vdeos de centro,https://www3.gobiernodecanarias.org/medusa/mediateca/cifptonygallardo,34,34,86,
491,CEIP LA CUMBRITA,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiplacumbrita,126,126,91,
492,MEDIATECA CEIP M. PELADA,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipmontanapelada,26,26,86,
493,Ceip Virgen del Pilar Chimiche,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipvirgendelpilar,186,187,86,
494,CEIP NESTOR DE LA TORRE,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipnestordelatorre,0,0,86,
495,CEIP LOS ABRIGOS,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiplosabrigos,29,33,86,
496,CEIP PINTOR NESTOR,https://www3.gobiernodecanarias.org/medusa/mediateca/ceippintornestor,17,22,86,
497,EOI MASPALOMAS,https://www3.gobiernodecanarias.org/medusa/mediateca/eoimaspalomas,35,35,86,
498,CEIP Los Blanquitos,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiplosblanquitos,6,11,86,
499,UEC,https://www3.gobiernodecanarias.org/medusa/mediateca/iespuntagorda,55,55,86,
500,Aula Unidad Pediátrica Hospital Santa Cruz,https://www3.gobiernodecanarias.org/medusa/mediateca/aulaunidadpediatricahospitalstacruz,12,13,87,
501,Aula Hospital Dr. José Molina Orosa,https://www3.gobiernodecanarias.org/medusa/mediateca/aulahospitaldoctorjosemolinaorosa,1,1,86,
502,CEIPMariaauxiliadora,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipmariaauxiliadora,11,11,86,
503,CEIP LUCIA JIMENEZ OLIVA,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipluciajimenezoliva,63,63,86,
504,CEIP JINAMAR FASE V,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipjinamarfasev,0,0,86,
505,IES GUAZA,https://www3.gobiernodecanarias.org/medusa/mediateca/iesguaza,20,20,86,
506,CIFP La Laguna,https://www3.gobiernodecanarias.org/medusa/mediateca/cifplalaguna,8,8,86,
507,CEIP El Roque San Miguel ,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipelroquesan%20miguel,0,0,0,file_not_found:Local XML file not found for 'https://www3.gobiernodecanarias.org/medusa/mediateca/ceipelroquesan%20miguel' in 'exports'
508,CEIP El Roque San Miguel ,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipelroquesanmiguel,31,43,86,
509,IES LA MINILLA,https://www3.gobiernodecanarias.org/medusa/mediateca/ieslaminilla,5,5,86,
510,CEPA FUERTEVENTURA NORTE,https://www3.gobiernodecanarias.org/medusa/mediateca/cepafuerteventuranorte,0,0,86,
511,CEIP SALAMANCA,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipsalamanca,8,8,86,
512,CEIP DR.ALFONSO SPNOLA,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipdoctoralfonsospinola,56,56,86,
513,CER El Hierro,https://www3.gobiernodecanarias.org/medusa/mediateca/cerelhierro,0,0,86,
514,CEIP Francisco Navarro Artiles,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipfrancisconavarroartiles,0,0,86,
515,CEIP ARAGON,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiparagon,2,3,86,
516,CER ANAGA,https://www3.gobiernodecanarias.org/medusa/mediateca/ceranaga,359,360,86,
517,Mencey Bentor,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipmenceybentor,14,14,86,
518,CEIP PLUS ULTRA,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipplusultra,3,3,86,
519,Aula Hospital Materno Infantil,https://www3.gobiernodecanarias.org/medusa/mediateca/aulahospitalmaternoinfantil,0,0,86,
520,IES PUERTO DEL CARMEN,https://www3.gobiernodecanarias.org/medusa/mediateca/iespuertodelcarmen,2,2,86,
521,CEIP Virgen de Fatima,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipvirgendefatima,16,24,86,
522,CEIP Miguel Pintor Gonzlez,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipmiguelpintorgonzalez,0,0,0,file_not_found:Local XML file not found for 'https://www3.gobiernodecanarias.org/medusa/mediateca/ceipmiguelpintorgonzalez' in 'exports'
523,Escuela Oficial de Idiomas Los Cristianos,https://www3.gobiernodecanarias.org/medusa/mediateca/eoiloscristianos,223,248,95,
524,CEIP Froilan Hernandez Gonzalez,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipfroilanhernandezgonzalez,25,38,86,
525,CEIP Montana Pacho,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipmontanapacho,31,31,86,
526,MEDIATECA CEIP SANTA CATALINA,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipsantacatalina,61,61,88,
527,Mediateca CER Firgas,https://www3.gobiernodecanarias.org/medusa/mediateca/cerfirgas,0,0,86,
528,CEIP FRONTON,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipfronton,0,0,86,
529,CEIP JOSE ESQUIVEL,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipjoseesquivel,0,0,86,
530,IES LUIS DIEGO CUSCOY,https://www3.gobiernodecanarias.org/medusa/mediateca/iesluisdiegocuscoy,26,26,86,
531,IES La Victoria,https://www3.gobiernodecanarias.org/medusa/mediateca/ieslavictoriaalfonsofernandezgarcia,9,9,86,
532,Mediateca CEIP Rambla Santa Cruz,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiprambladesantacruz,21,22,86,
533,CEIP GUENIA,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipguenia,4,4,86,
534,Mediateca CEIP El Ortigal,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipelortigal,223,223,86,
535,CEIP BRENA,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipbrena,0,0,86,
536,CloriMedia,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipclorindasalazar,8,8,86,
537,CEIP La Vega,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiplavega,176,178,86,
538,CER BARLOVENTO-SAUCES,https://www3.gobiernodecanarias.org/medusa/mediateca/cerbarloventosauces,16,16,86,
539,CEIP MENCEY BENCOMO,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipmenceybencomo,0,0,86,
540,Mediateca CEIP La Asomada-Macher,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiplaasomadamacher,154,154,86,
541,Ceip machado,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipmachado,40,40,86,
542,MEDIATECA CEIP MORRO JABLE,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipmorrojable,2,2,86,
543,CEIP BUENLUGAR,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipbuenlugar,3,3,86,
544,IES Los Cristianos,https://www3.gobiernodecanarias.org/medusa/mediateca/iesloscristianos,359,359,86,
545,CEIP LAS MANCHAS,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiplasmanchas,0,0,86,
546,EOI Arrecife,https://www3.gobiernodecanarias.org/medusa/mediateca/eoiarrecife,0,0,86,
547,CEIP SAN LORENZO LAS PALMAS,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipsanlorenzo,2,2,9,
548,CEIP LOS OLIVOS,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiplosolivos,18,20,86,
549,CEIP Granadilla de Abona,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipgranadilladeabona,3,3,86,
550,CEAD Las Palmas,https://www3.gobiernodecanarias.org/medusa/mediateca/ceadprofesorfelixperezparrilla,0,0,86,
551,CEIP Mariela ,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipmarielacaceresperez,11,12,86,
552,Llano de las Naciones,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipllanodelasnaciones,24,24,86,
553,CEIP La Salud,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiplasalud,76,76,86,
554,CEIP AMPUYENTA,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipampuyenta,69,69,89,
555,CEIP Aldea Blanca San Miguel,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipaldeablancasanmiguel,30,30,86,
556,Mediateca CEIP Tamaran,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiptamaran,7,7,86,
557,CEIP LA ROSA,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiplarosa,72,72,89,
558,Mediateca del CEO. Hermano Pedro-Vilaflor,https://www3.gobiernodecanarias.org/medusa/mediateca/ceohermanopedrovilaflor,82,82,86,
559,CEIP GABRIEL DUQUE ACOSTA,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipgabrielduqueacosta,70,70,86,
560,CEO EN VALLEHERMOSO,https://www3.gobiernodecanarias.org/medusa/mediateca/ceoenvallehermoso,45,45,87,
561,CEE El Dorador,https://www3.gobiernodecanarias.org/medusa/mediateca/ceeeeldorador,13,13,86,
562,CEIP El Goro,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipelgoro,0,0,86,
563,R.E.Pedro Garcia Cabrera,https://www3.gobiernodecanarias.org/medusa/mediateca/repedrogarciacabrera,1,1,86,
564,CEIP PUNTAGORDA,https://www3.gobiernodecanarias.org/medusa/mediateca/ceippuntagorda,0,0,86,
565,CEIP Armenime,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiparmenime,65,86,86,
566,CEIP Pepe Damaso,https://www3.gobiernodecanarias.org/medusa/mediateca/ceippepedamaso,1,1,86,
567,Multimedia IESRMP,https://www3.gobiernodecanarias.org/medusa/mediateca/iesramonmenendezpidal,68,68,87,
568,NUEVA ATLANTIDA,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipatlantida,91,92,87,
569,CEIP SAN ANTONIO,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipsanantoniobbaja,103,103,86,
570,CER Santa Cruz de La Palma,https://www3.gobiernodecanarias.org/medusa/mediateca/cersantacruzdelapalma,0,1,86,
571,CEIP SAN FERNANDO,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipsanfernandosu,185,185,86,
572,CEIP Eduardo Rivero Ramos,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipeduardoriveroramos,46,46,86,
573,ceipsanjosemediateca,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipsanjosemediateca,216,216,86,
574,CER PUERTO DEL ROSARIO-ANTIGUA-BETANCURIA,https://www3.gobiernodecanarias.org/medusa/mediateca/cerpuertodelrosarioantiguabetancuria,2,2,86,
575,CEIP Cervantes,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipcervantes,0,0,86,
576,CEIP Las Salinas,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiplassalinas,29,40,86,
577,CEIP LAS MANTECAS,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiplasmantecas,0,0,86,
578,CEIP Almacigo,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipalmacigo,73,78,95,
579,MEDIATECA CEIP JUAN GRANDE,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipjuangrande,1,1,86,
580,Ceip Santa Maria del Mar,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipsantamariadelmar,15,32,86,
581,Adan del Castillo,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipadandelcastillo,1344,1344,86,
582,La voz del Verde,https://www3.gobiernodecanarias.org/medusa/mediateca/iesmenceybencomo,232,233,86,
583,IES POETA TOMAS MORALES CASTELLANO,https://www3.gobiernodecanarias.org/medusa/mediateca/iespoetatomasmoralescastellano,5,5,86,
584,CEIP Aurelio Emilio Acosta Fernandez,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipaurelioemilioacostafernandez,0,0,86,
585,ceipsietepalmas,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipsietepalmas,70,74,89,
586,ANGELES BERMEJO,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipangelesbermejo,5,7,86,
587,CEO Manuel de Falla,https://www3.gobiernodecanarias.org/medusa/mediateca/ceomanueldefalla,495,495,86,
588,Agustin Espinosa mediateca,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipagustinespinosa,168,169,86,
589,CEIP AGUERE,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipaguere,2,2,86,
590,Mediateca CEIP Mayantigo,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipmayantigo,5,5,86,
591,FOTOS CEIP PARQUE NATURAL CORRALEJO,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipparquenaturalcorralejo,9,9,86,
592,IES Rafael Arozarena,https://www3.gobiernodecanarias.org/medusa/mediateca/iesrafaelarozarena,7,7,86,
593,Ceip La Cerruda,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiplacerruda,1,1,86,
594,CEIP San Agustin,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipsanagustin,127,129,86,
595,CEIP Llanito Perera,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipllanitoperera,0,0,86,
596,CEIP Perseidas,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipperseidas,0,0,86,
597,CEIP Ansite,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipansite,2,2,86,
598,CEIP La Pasada,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiplapasada,0,0,86,
599,MEDIATECA IES SANTA BRGIDA,https://www3.gobiernodecanarias.org/medusa/mediateca/iessantabrigida,13,15,86,
600,CEIP TIJOCO BAJO,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiptijocobajo,2,3,86,
601,CEIP Inocencio Sosa Hdez.,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipinocenciososahernandez,41,41,86,
602,BUENPASO,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipbuenpasoi,0,0,86,
603,Galicia Channel,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipgalicia,0,0,86,
604,CEIP SANTO DOMINGO LA VICTORIA DE ACENTEJO,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipsantodomingo,8,8,86,
605,CEIP LEONCIO ESTEVEZ LUIS,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipleoncioestevezluis,0,0,86,
606,IESAgaetePepeDamaso,https://www3.gobiernodecanarias.org/medusa/mediateca/iesagaetepepedamaso,66,66,87,
607,CEIP Alcalde Rafael Cedres,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipalcalderafaelcedres,204,204,86,
608,CEIP ARCO IRIS,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiparcoiris,3,3,86,
609,CEIP Benahoare,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipbenahoare,6,7,86,
610,CEIP LA LAGUNA,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiplalaguna,27,27,88,
611,CEIP PUNTA DEL HIDALGO,https://www3.gobiernodecanarias.org/medusa/mediateca/ceippuntadelhidalgo,309,309,86,
612,CEO TIJARAFE,https://www3.gobiernodecanarias.org/medusa/mediateca/ceotijarafe,5,5,86,
613,CEIP San Vicente - Velhoco,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipsanvicente,5,5,86,
614,CEIP Cabo Blanco,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipcaboblanco,0,0,86,
615,CEIP LA GALGA,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiplagalga,1,1,86,
616,CEIP Santo Domingo La Palma,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipsantodomingolp,690,690,61,
617,CEIP Sagrado Corazon de Jesus,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipsagradocorazondejesus,2,2,86,
618,mediatecalos campitos,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiploscampitos,118,118,86,
619,IES JOSE ARENCIBIA GIL,https://www3.gobiernodecanarias.org/medusa/mediateca/iesjosearencibiagil,145,150,64,
620,MEDIATECA OSCAR DOMINGUEZ,https://www3.gobiernodecanarias.org/medusa/mediateca/iestacoronteoscardominguez,7,7,86,
621,Ceip Ciudad del Campo,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipciudaddelcampo,75,75,86,
622,CEPA San Bartolome ,https://www3.gobiernodecanarias.org/medusa/mediateca/cepasanbartolomedetirajana,1,1,86,
623,CEIP GRAN CANARIA,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipgrancanaria,261,262,87,
624,CEIP CHIGUERGUE,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipchiguergue,0,0,0,file_not_found:Local XML file not found for 'https://www3.gobiernodecanarias.org/medusa/mediateca/ceipchiguergue' in 'exports'
625,CEIP Maximiliano Gil,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipmaximilianogilmelian,49,54,86,
626,CEIP NAZARET,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipnazaret,0,0,86,
627,CEIP BAJOS Y TAGORO,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipbajosytagoro,1,1,86,
628,Las Caletas,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipceciliagonzalezalayon,1,1,87,
629,CER FUENCALIENTE MAZO,https://www3.gobiernodecanarias.org/medusa/mediateca/cerfuencalientemazo,0,0,86,
630,CEIP Luis Alvarez Cruz,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipluisalvarezcruz,9,9,86,
631,BUENAVISTA,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipbuenavista1,0,0,86,
632,CERLANZAROTE,https://www3.gobiernodecanarias.org/medusa/mediateca/cerlanzarote,20,20,86,
633,CEIP MATIAS LLABRES VERD,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipmatiasllabresverd,1,1,86,
634,MEDIATECA CEO TEJEDA,https://www3.gobiernodecanarias.org/medusa/mediateca/ceotejeda,25,25,86,
635,eoiguia,https://www3.gobiernodecanarias.org/medusa/mediateca/eoisantamariadeguia,5,5,86,
636,CIFP Virgen de Las Nieves,https://www3.gobiernodecanarias.org/medusa/mediateca/cifpvirgendelasnieves,10,17,86,
637,CEIP LA LUZ,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiplaluz,0,0,86,
638,MEDIATEKA VSK,https://www3.gobiernodecanarias.org/medusa/mediateca/iesvalsequillo,0,0,86,
639,San Juan Perales,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipsanjuanperales,33,33,86,
640,Mediateca - IES El Calero,https://www3.gobiernodecanarias.org/medusa/mediateca/ieselcalero,8,8,86,
641,CEIP SAULO TORON,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipsaulotoron,29,29,86,
642,CEIP AGACHE - ESCOBONAL,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipagache,8,10,86,
643,La Mediateca del Agustin de Betancourt,https://www3.gobiernodecanarias.org/medusa/mediateca/iesagustindebetancourt,130,130,86,
644,CEIP LAS REHOYAS,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiplasrehoyas,4,4,86,
645,CEIP GESTA 25 DE JULIO,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipgesta25dejulio,36,36,86,
646,CEIP Melchor N. T.,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipmelchornuneztejera,134,168,86,
647,CEIP Jedey,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipjedey,1,1,86,
648,IES EL PASO,https://www3.gobiernodecanarias.org/medusa/mediateca/ieselpaso,4,4,86,
649,CEIP TODOQUE,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiptodoque,0,0,86,
650,CEIP Jose Luis Albendea y Gomez de Aranda,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipjoseluisalbendeaygomezdearanda,21,21,86,
651,EnREDando el instituto,https://www3.gobiernodecanarias.org/medusa/mediateca/iessanbartolome,98,98,86,
652,MediatecaCIFPCesarManrique,https://www3.gobiernodecanarias.org/medusa/mediateca/cifpcesarmanrique,3,3,86,
653,CEIP LAS DELICIAS,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiplasdelicias,41,41,86,
654,CEIP. LA MANCHA,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiplamancha,4,4,86,
655,CEO Santiago La Gomera,https://www3.gobiernodecanarias.org/medusa/mediateca/ceosantiagoapostol,37,37,86,
656,MEDIATECA IES La Guancha-JMB,https://www3.gobiernodecanarias.org/medusa/mediateca/ieslaguancha,0,0,86,
657,IES Serafin Pardo,https://www3.gobiernodecanarias.org/medusa/mediateca/iesserafinpardo,53,53,86,
658,Mediateca IES Daute Los Silos,https://www3.gobiernodecanarias.org/medusa/mediateca/iesdautelossilos,14,15,86,
659,CEPA ISORA-TENERIFE SUR,https://www3.gobiernodecanarias.org/medusa/mediateca/cepaisoratenerifesur,0,0,86,
660,CEL de Canarias,https://www3.gobiernodecanarias.org/medusa/mediateca/celcanarias,0,0,0,file_not_found:Local XML file not found for 'https://www3.gobiernodecanarias.org/medusa/mediateca/celcanarias' in 'exports'
661,CEIP LAS LEDAS,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiplasledas,8,8,86,
662,IES SAN SEBASTIAN DE LA GOMERA,https://www3.gobiernodecanarias.org/medusa/mediateca/iessansebastiandelagomera,61,61,86,
663,CEIP LOS CASERONES MEDIATECA,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiploscaserones,0,0,86,
664,CEIPMaestroFelixSantana,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipmaestrofelixsantana,57,57,86,
665,CER GUIA DE ISORA,https://www3.gobiernodecanarias.org/medusa/mediateca/cerguiadeisora,1,1,86,
666,CEIP AGUATONA,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipaguatona,7,10,86,
667,Mediateca CEIP Perez de Valero,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipperezdevalero,3,3,86,
668,EEI Cueva del Viento,https://www3.gobiernodecanarias.org/medusa/mediateca/eeicuevadelviento,0,0,86,
669,IES MANUEL MARTIN GONZALEZ,https://www3.gobiernodecanarias.org/medusa/mediateca/iesmanuelmartingonzalez,0,0,86,
670,SALVADOR MANRIQUE DE LARA,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipsalvadormanriquedelara,0,0,86,
671,CEIP Cataluña,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipcataluna,26,27,87,
672,Mediateca_IES Viera y Clavijo,https://www3.gobiernodecanarias.org/medusa/mediateca/iesvierayclavijo,1,1,86,
673,CEIP Antonio Padron,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipantoniopadron,0,0,86,
674,CEIP Adoracion Rodriguez Alonso,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipadoracionrodriguezalonso,0,0,86,
675,IES ALONSO PEREZ DIAZ,https://www3.gobiernodecanarias.org/medusa/mediateca/iesalonsoperezdiaz,17,19,86,
676,CEIP TITERROY,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiptiterroy,33,33,86,
677,CEIP LAS INDIAS - FUENCALIENTE,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiplasindias,0,0,86,
678,CSMC,https://www3.gobiernodecanarias.org/medusa/mediateca/csmcanariassedetenerife,0,0,86,
679,CER GALDAR-GUIA--AGAETE,https://www3.gobiernodecanarias.org/medusa/mediateca/cergaldarguia,1,1,86,
680,CEPA Telde- La Herradura,https://www3.gobiernodecanarias.org/medusa/mediateca/cepateldelaherradura,4,4,86,
681,IES El Mayorazgo,https://www3.gobiernodecanarias.org/medusa/mediateca/ieselmayorazgo,35,36,1,
682,CEIP Julio Delgado Delgado,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipjuliodelgadodelgado,7,7,86,
683,CEIP San Isidro Galdar,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipsanisidrogaldar,0,0,86,
684,CEO JUAN XXIII,https://www3.gobiernodecanarias.org/medusa/mediateca/ceojuanxxiii,58,58,91,
685,RESIDENCIA ESCOLAR JARRA CANARIA,https://www3.gobiernodecanarias.org/medusa/mediateca/rejarracanaria,16,16,91,
686,Alcaravan,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipalcaravaneras,13,13,86,
687,Millares Sall,https://www3.gobiernodecanarias.org/medusa/mediateca/iesagustinmillaressall,0,0,86,
688,MEDIATECA CER TELDE-VALSEQUILLO,https://www3.gobiernodecanarias.org/medusa/mediateca/certelde,1,1,86,
689,EOEP ISORA,https://www3.gobiernodecanarias.org/medusa/mediateca/eoepisora,0,0,86,
690,CEIP LAJARES,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiplajares,0,0,86,
