Número,Nombre,URL
561,CEIP JOSE ESQUIVEL,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipjoseesquivel
562,IES LUIS DIEGO CUSCOY,https://www3.gobiernodecanarias.org/medusa/mediateca/iesluisdiegocuscoy
563,IES La Victoria,https://www3.gobiernodecanarias.org/medusa/mediateca/ieslavictoriaalfonsofernandezgarcia
564,Mediateca CEIP Rambla Santa Cruz,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiprambladesantacruz
565,CEIP GUENIA,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipguenia
566,Mediateca CEIP El Ortigal,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipelortigal
567,CEIP BRENA,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipbrena
568,CloriMedia,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipclorindasalazar
569,CEIP La Vega,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiplavega
570,CER BARLOVENTO-SAUCES,https://www3.gobiernodecanarias.org/medusa/mediateca/cerbarloventosauces
571,CEIP MENCEY BENCOMO,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipmenceybencomo
572,Mediateca CEIP La Asomada-Macher,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiplaasomadamacher
573,Ceip machado,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipmachado
574,MEDIATECA CEIP MORRO JABLE,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipmorrojable
575,CEIP BUENLUGAR,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipbuenlugar
576,IES Los Cristianos,https://www3.gobiernodecanarias.org/medusa/mediateca/iesloscristianos
577,CEIP LAS MANCHAS,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiplasmanchas
578,EOI Arrecife,https://www3.gobiernodecanarias.org/medusa/mediateca/eoiarrecife
579,CEIP SAN LORENZO LAS PALMAS,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipsanlorenzo
580,CEIP LOS OLIVOS,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiplosolivos
581,CEIP Granadilla de Abona,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipgranadilladeabona
582,CEAD Las Palmas,https://www3.gobiernodecanarias.org/medusa/mediateca/ceadprofesorfelixperezparrilla
583,CEIP Mariela ,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipmarielacaceresperez
584,Llano de las Naciones,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipllanodelasnaciones
585,CEIP La Salud,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiplasalud
586,CEIP AMPUYENTA,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipampuyenta
587,CEIP Aldea Blanca San Miguel,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipaldeablancasanmiguel
588,Mediateca CEIP Tamaran,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiptamaran
589,CEIP LA ROSA,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiplarosa
590,Mediateca del CEO. Hermano Pedro-Vilaflor,https://www3.gobiernodecanarias.org/medusa/mediateca/ceohermanopedrovilaflor
591,CEIP GABRIEL DUQUE ACOSTA,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipgabrielduqueacosta
592,CEO EN VALLEHERMOSO,https://www3.gobiernodecanarias.org/medusa/mediateca/ceoenvallehermoso
593,CEE El Dorador,https://www3.gobiernodecanarias.org/medusa/mediateca/ceeeeldorador
594,CEIP El Goro,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipelgoro
595,R.E.Pedro Garcia Cabrera,https://www3.gobiernodecanarias.org/medusa/mediateca/repedrogarciacabrera
596,CEIP PUNTAGORDA,https://www3.gobiernodecanarias.org/medusa/mediateca/ceippuntagorda
597,CEIP Armenime,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiparmenime
598,CEIP Pepe Damaso,https://www3.gobiernodecanarias.org/medusa/mediateca/ceippepedamaso
599,Multimedia IESRMP,https://www3.gobiernodecanarias.org/medusa/mediateca/iesramonmenendezpidal
600,NUEVA ATLANTIDA,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipatlantida
601,CEIP SAN ANTONIO,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipsanantoniobbaja
602,CER Santa Cruz de La Palma,https://www3.gobiernodecanarias.org/medusa/mediateca/cersantacruzdelapalma
603,CEIP SAN FERNANDO,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipsanfernandosu
604,CEIP Eduardo Rivero Ramos,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipeduardoriveroramos
605,ceipsanjosemediateca,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipsanjosemediateca
606,CER PUERTO DEL ROSARIO-ANTIGUA-BETANCURIA,https://www3.gobiernodecanarias.org/medusa/mediateca/cerpuertodelrosarioantiguabetancuria
607,CEIP Cervantes,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipcervantes
608,CEIP Las Salinas,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiplassalinas
609,CEIP LAS MANTECAS,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiplasmantecas
610,CEIP Almacigo,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipalmacigo
611,MEDIATECA CEIP JUAN GRANDE,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipjuangrande
612,Ceip Santa Maria del Mar,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipsantamariadelmar
613,Adan del Castillo,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipadandelcastillo
614,La voz del Verde,https://www3.gobiernodecanarias.org/medusa/mediateca/iesmenceybencomo
615,IES POETA TOMAS MORALES CASTELLANO,https://www3.gobiernodecanarias.org/medusa/mediateca/iespoetatomasmoralescastellano
616,CEIP Aurelio Emilio Acosta Fernandez,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipaurelioemilioacostafernandez
617,ceipsietepalmas,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipsietepalmas
618,ANGELES BERMEJO,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipangelesbermejo
619,CEO Manuel de Falla,https://www3.gobiernodecanarias.org/medusa/mediateca/ceomanueldefalla
620,Agustin Espinosa mediateca,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipagustinespinosa
621,CEIP AGUERE,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipaguere
622,Mediateca CEIP Mayantigo,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipmayantigo
623,FOTOS CEIP PARQUE NATURAL CORRALEJO,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipparquenaturalcorralejo
624,IES Rafael Arozarena,https://www3.gobiernodecanarias.org/medusa/mediateca/iesrafaelarozarena
625,Ceip La Cerruda,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiplacerruda
626,CEIP San Agustin,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipsanagustin
627,CEIP Llanito Perera,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipllanitoperera
628,CEIP Perseidas,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipperseidas
629,CEIP Ansite,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipansite
630,CEIP La Pasada,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiplapasada
631,MEDIATECA IES SANTA BRGIDA,https://www3.gobiernodecanarias.org/medusa/mediateca/iessantabrigida
632,CEIP TIJOCO BAJO,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiptijocobajo
633,CEIP Inocencio Sosa Hdez.,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipinocenciososahernandez
634,BUENPASO,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipbuenpasoi
635,Galicia Channel,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipgalicia
636,CEIP SANTO DOMINGO LA VICTORIA DE ACENTEJO,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipsantodomingo
637,CEIP LEONCIO ESTEVEZ LUIS,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipleoncioestevezluis
638,IESAgaetePepeDamaso,https://www3.gobiernodecanarias.org/medusa/mediateca/iesagaetepepedamaso
639,CEIP Alcalde Rafael Cedres,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipalcalderafaelcedres
640,CEIP ARCO IRIS,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiparcoiris
641,CEIP Benahoare,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipbenahoare
642,CEIP LA LAGUNA,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiplalaguna
643,CEIP PUNTA DEL HIDALGO,https://www3.gobiernodecanarias.org/medusa/mediateca/ceippuntadelhidalgo
644,CEO TIJARAFE,https://www3.gobiernodecanarias.org/medusa/mediateca/ceotijarafe
645,CEIP San Vicente - Velhoco,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipsanvicente
646,CEIP Cabo Blanco,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipcaboblanco
647,CEIP LA GALGA,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiplagalga
648,CEIP Santo Domingo La Palma,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipsantodomingolp
649,CEIP Sagrado Corazon de Jesus,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipsagradocorazondejesus
650,mediatecalos campitos,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiploscampitos
651,IES JOSE ARENCIBIA GIL,https://www3.gobiernodecanarias.org/medusa/mediateca/iesjosearencibiagil
652,MEDIATECA OSCAR DOMINGUEZ,https://www3.gobiernodecanarias.org/medusa/mediateca/iestacoronteoscardominguez
653,Ceip Ciudad del Campo,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipciudaddelcampo
654,CEPA San Bartolome ,https://www3.gobiernodecanarias.org/medusa/mediateca/cepasanbartolomedetirajana
655,CEIP GRAN CANARIA,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipgrancanaria
656,CEIP CHIGUERGUE,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipchiguergue
657,CEIP Maximiliano Gil,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipmaximilianogilmelian
658,CEIP NAZARET,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipnazaret
659,CEIP BAJOS Y TAGORO,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipbajosytagoro
660,Las Caletas,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipceciliagonzalezalayon
661,CER FUENCALIENTE MAZO,https://www3.gobiernodecanarias.org/medusa/mediateca/cerfuencalientemazo
662,CEIP Luis Alvarez Cruz,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipluisalvarezcruz
663,BUENAVISTA,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipbuenavista1
664,CERLANZAROTE,https://www3.gobiernodecanarias.org/medusa/mediateca/cerlanzarote
665,CEIP MATIAS LLABRES VERD,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipmatiasllabresverd
666,MEDIATECA CEO TEJEDA,https://www3.gobiernodecanarias.org/medusa/mediateca/ceotejeda
667,eoiguia,https://www3.gobiernodecanarias.org/medusa/mediateca/eoisantamariadeguia
668,CIFP Virgen de Las Nieves,https://www3.gobiernodecanarias.org/medusa/mediateca/cifpvirgendelasnieves
669,CEIP LA LUZ,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiplaluz
670,MEDIATEKA VSK,https://www3.gobiernodecanarias.org/medusa/mediateca/iesvalsequillo
671,San Juan Perales,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipsanjuanperales
672,Mediateca - IES El Calero,https://www3.gobiernodecanarias.org/medusa/mediateca/ieselcalero
673,CEIP SAULO TORON,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipsaulotoron
674,CEIP AGACHE - ESCOBONAL,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipagache
675,La Mediateca del Agustin de Betancourt,https://www3.gobiernodecanarias.org/medusa/mediateca/iesagustindebetancourt
676,CEIP LAS REHOYAS,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiplasrehoyas
677,CEIP GESTA 25 DE JULIO,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipgesta25dejulio
678,CEIP Melchor N. T.,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipmelchornuneztejera
679,CEIP Jedey,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipjedey
680,IES EL PASO,https://www3.gobiernodecanarias.org/medusa/mediateca/ieselpaso
681,CEIP TODOQUE,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiptodoque
682,CEIP Jose Luis Albendea y Gomez de Aranda,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipjoseluisalbendeaygomezdearanda
683,EnREDando el instituto,https://www3.gobiernodecanarias.org/medusa/mediateca/iessanbartolome
684,MediatecaCIFPCesarManrique,https://www3.gobiernodecanarias.org/medusa/mediateca/cifpcesarmanrique
685,CEIP LAS DELICIAS,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiplasdelicias
686,CEIP. LA MANCHA,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiplamancha
687,CEO Santiago La Gomera,https://www3.gobiernodecanarias.org/medusa/mediateca/ceosantiagoapostol
688,MEDIATECA IES La Guancha-JMB,https://www3.gobiernodecanarias.org/medusa/mediateca/ieslaguancha
689,IES Serafin Pardo,https://www3.gobiernodecanarias.org/medusa/mediateca/iesserafinpardo
690,Mediateca IES Daute Los Silos,https://www3.gobiernodecanarias.org/medusa/mediateca/iesdautelossilos
691,CEPA ISORA-TENERIFE SUR,https://www3.gobiernodecanarias.org/medusa/mediateca/cepaisoratenerifesur
692,CEL de Canarias,https://www3.gobiernodecanarias.org/medusa/mediateca/celcanarias
693,CEIP LAS LEDAS,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiplasledas
694,IES SAN SEBASTIAN DE LA GOMERA,https://www3.gobiernodecanarias.org/medusa/mediateca/iessansebastiandelagomera
695,CEIP LOS CASERONES MEDIATECA,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiploscaserones
696,CEIPMaestroFelixSantana,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipmaestrofelixsantana
697,CER GUIA DE ISORA,https://www3.gobiernodecanarias.org/medusa/mediateca/cerguiadeisora
698,CEIP AGUATONA,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipaguatona
699,Mediateca CEIP Perez de Valero,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipperezdevalero
700,EEI Cueva del Viento,https://www3.gobiernodecanarias.org/medusa/mediateca/eeicuevadelviento
701,IES MANUEL MARTIN GONZALEZ,https://www3.gobiernodecanarias.org/medusa/mediateca/iesmanuelmartingonzalez
702,SALVADOR MANRIQUE DE LARA,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipsalvadormanriquedelara
703,CEIP Cataluña,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipcataluna
704,Mediateca_IES Viera y Clavijo,https://www3.gobiernodecanarias.org/medusa/mediateca/iesvierayclavijo
705,CEIP Antonio Padron,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipantoniopadron
706,CEIP Adoracion Rodriguez Alonso,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipadoracionrodriguezalonso
707,IES ALONSO PEREZ DIAZ,https://www3.gobiernodecanarias.org/medusa/mediateca/iesalonsoperezdiaz
708,CEIP TITERROY,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiptiterroy
709,CEIP LAS INDIAS - FUENCALIENTE,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiplasindias
710,CSMC,https://www3.gobiernodecanarias.org/medusa/mediateca/csmcanariassedetenerife
711,CER GALDAR-GUIA--AGAETE,https://www3.gobiernodecanarias.org/medusa/mediateca/cergaldarguia
712,CEPA Telde- La Herradura,https://www3.gobiernodecanarias.org/medusa/mediateca/cepateldelaherradura
713,IES El Mayorazgo,https://www3.gobiernodecanarias.org/medusa/mediateca/ieselmayorazgo
714,CEIP Julio Delgado Delgado,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipjuliodelgadodelgado
715,CEIP San Isidro Galdar,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipsanisidrogaldar
716,CEO JUAN XXIII,https://www3.gobiernodecanarias.org/medusa/mediateca/ceojuanxxiii
717,RESIDENCIA ESCOLAR JARRA CANARIA,https://www3.gobiernodecanarias.org/medusa/mediateca/rejarracanaria
718,Alcaravan,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipalcaravaneras
719,Millares Sall,https://www3.gobiernodecanarias.org/medusa/mediateca/iesagustinmillaressall
720,MEDIATECA CER TELDE-VALSEQUILLO,https://www3.gobiernodecanarias.org/medusa/mediateca/certelde
721,EOEP ISORA,https://www3.gobiernodecanarias.org/medusa/mediateca/eoepisora
722,CEIP LAJARES,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiplajares
723,CEIP La Cuesta -38010396-,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiplacuesta
724,CEE Adeje,https://www3.gobiernodecanarias.org/medusa/mediateca/ceeeadeje
725,CEIP Gran Tarajal,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipgrantarajal
726,CEIP Montes de Luna,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipmontesdeluna
727,CEPA LAS PALMAS CONO SUR,https://www3.gobiernodecanarias.org/medusa/mediateca/cepalaspalmasconosur
728,CEIP Aguamansa,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipaguamansa
729,IES LA VEGA DE SAN JOSE,https://www3.gobiernodecanarias.org/medusa/mediateca/ieslavegadesanjose
730,Servicio de Inclusión,https://www3.gobiernodecanarias.org/medusa/mediateca/inclusion
731,MEDIATECA DEL IES CANARIAS,https://www3.gobiernodecanarias.org/medusa/mediateca/iescanarias
732,MEDIATECAlcorac,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipbateriadejuan
733,CEIP Maria Milagros Acosta Garcia,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipmariamilagrosacostagarcia
734,MEDIATECA CEIP AREGUME,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiparegume
735,CEIP RUIZ DE PADRON,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipruizdepadron
736,Mediateca EOI Los Llanos,https://www3.gobiernodecanarias.org/medusa/mediateca/eoilosllanosdearidane
737,CER Tuineje-Pajara,https://www3.gobiernodecanarias.org/medusa/mediateca/certuinejepajara
738,eoisantacruzdelapalma,https://www3.gobiernodecanarias.org/medusa/mediateca/eoisantacruzdelapalma
739,IES Nicolas Estevez Borges ,https://www3.gobiernodecanarias.org/medusa/mediateca/iesnicolasestevezborges
740,Transición Educativa del Servicio de Ordenación,https://www3.gobiernodecanarias.org/medusa/mediateca/transicioneducativa
741,csmc,https://www3.gobiernodecanarias.org/medusa/mediateca/csmcanariassedegrancanaria
742,EL VIGIA,https://www3.gobiernodecanarias.org/medusa/mediateca/ieslaisleta
743,Mediateca CEIP La Corujera,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiplacorujera
744,CEPA SAN CRISTOBAL,https://www3.gobiernodecanarias.org/medusa/mediateca/cepasancristobal
745,CEIP Isora,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipisora
746,CEIP San Andres TF,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipsanandrestf
747,IES Las Galletas,https://www3.gobiernodecanarias.org/medusa/mediateca/ieslasgalletas
748,CEIP ALFONSO SPINOLA,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipalfonsospinola
749,CEIP Puerto Cabras,https://www3.gobiernodecanarias.org/medusa/mediateca/ceippuertocabras
750,Giner,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipginerdelosrios
751,RADIO IES INGENIO,https://www3.gobiernodecanarias.org/medusa/mediateca/iesingenio
752,CEO EL CARDON,https://www3.gobiernodecanarias.org/medusa/mediateca/ceoelcardon
753,CEIP ELVIRA VAQUERO,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipvalsequillo
754,CEIP CHIGORA,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipchigora
755,Mediateca del IES San Benito,https://www3.gobiernodecanarias.org/medusa/mediateca/iessanbenito
756,CEIP El Ciervo,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipelciervo
757,CEIP CHIRCHE,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipchirche
758,IES Cesar Manrique,https://www3.gobiernodecanarias.org/medusa/mediateca/iescesarmanrique
759,REE San Miguel de la Palma,https://www3.gobiernodecanarias.org/medusa/mediateca/resanmigueldelapalma
760,IES ARICO,https://www3.gobiernodecanarias.org/medusa/mediateca/iesarico
761,CER Valle de Aridane,https://www3.gobiernodecanarias.org/medusa/mediateca/cervalledearidane
762,MEDIATECA CEIP SANTO TOMAS DE AQUINO,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipsantotomasdeaquino
763,MEDIATECA R. E. SAN JOSE,https://www3.gobiernodecanarias.org/medusa/mediateca/resanjose
764,CEIP Poeta Fernando Gonzalez,https://www3.gobiernodecanarias.org/medusa/mediateca/ceippoetafernandogonzalez
765,Innovación Educativa,https://www3.gobiernodecanarias.org/medusa/mediateca/innovacioneducativa
766,FSMediateca,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipfranciscasantosmelian
767,MEDIATECA CEPA ACENTEJO-TACORONTE,https://www3.gobiernodecanarias.org/medusa/mediateca/cepaacentejotacoronte
768,IES ADEJE,https://www3.gobiernodecanarias.org/medusa/mediateca/iesadeje
769,Cambreteca,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipnandacambres
770,Mediateca Nereida,https://www3.gobiernodecanarias.org/medusa/mediateca/ceonereidadiazabreu
771,CEO Montaña Roja,https://www3.gobiernodecanarias.org/medusa/mediateca/ceomontanaroja
772,iestinajo,https://www3.gobiernodecanarias.org/medusa/mediateca/iestinajo
773,CEIP Fernando Guanarteme,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipfernandoguanartemegaldar
774,San Diego de Alcala,https://www3.gobiernodecanarias.org/medusa/mediateca/iessandiegodealcala
775,CEIP La Verdellada,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiplaverdellada
776,IES LA OROTAVA-MGP MEDIATECA,https://www3.gobiernodecanarias.org/medusa/mediateca/ieslaorotavamanuelgonzalezperez
777,CEIP AGUADULCE,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipaguadulce
778,MEDIATECA CEIP NARCISO BRITO,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipnarcisobrito
779,CEIP JOSE TEJERA SANTANA,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipjosetejerasantana
780,CEIP BARRANCO DE BALOS 2,https://www3.gobiernodecanarias.org/medusa/mediateca/www3-2
781,CEIP Balos - Domingo Socorro,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipbalosdomingosocorro
783,mediatecaCIFPMajadaMarcial,https://www3.gobiernodecanarias.org/medusa/mediateca/cifpmajadamarcial
784,iestegueste,https://www3.gobiernodecanarias.org/medusa/mediateca/iestegueste
785,CEIP LA JURADA,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiplajurada
786,CEIP COSTA TEGUISE,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipcostateguise
787,Mediateca IES Joaquin Artiles,https://www3.gobiernodecanarias.org/medusa/mediateca/iesjoaquinartiles
788,Antena_Jablillo,https://www3.gobiernodecanarias.org/medusa/mediateca/iescostateguise
789,MEDIATECA-IESHARIA,https://www3.gobiernodecanarias.org/medusa/mediateca/iesharia
790,Área de Fomento de la Competencia Matemática,https://www3.gobiernodecanarias.org/medusa/mediateca/competenciamatematica
791,IES La Oliva,https://www3.gobiernodecanarias.org/medusa/mediateca/ieslaoliva
792,CEIP ADEJE,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipadeje
793,IES Lomo de La Herradura,https://www3.gobiernodecanarias.org/medusa/mediateca/ieslomodelaherradura
794,CEIP Manuel Balbuena Pedraza,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipmanuelbalbuenapedraza
795,EA Fuerteventura,https://www3.gobiernodecanarias.org/medusa/mediateca/eafuerteventura
796,IES_Anaga,https://www3.gobiernodecanarias.org/medusa/mediateca/iesanaga
797,CEIPELCHAPATALMEDIATECA,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipelchapatal
798,CEIP Ravelo,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipravelo
799,La voz de La lechuza,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiplalechuza
800,CEIP San Luis Gonzaga,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipsanluisgonzaga
801,CEIP Tindaya,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiptindaya
802,Residencia escolar Hermano Pedro,https://www3.gobiernodecanarias.org/medusa/mediateca/rehermanopedro
803,Gladioteca,https://www3.gobiernodecanarias.org/medusa/mediateca/cifplosgladiolos
804,Ceip Las Lagunetas,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiplaslagunetas
805,IES SANTA URSULA,https://www3.gobiernodecanarias.org/medusa/mediateca/iessantaursula
806,CER SANTA BRGIDA - SAN MATEO,https://www3.gobiernodecanarias.org/medusa/mediateca/cersantabrigidasanmateo
807,MEDIATECA CEO OMAYRA SANCHEZ,https://www3.gobiernodecanarias.org/medusa/mediateca/ceoomayrasanchez
808,Mediateca Agulo,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipaureamirandagonzalez
809,CEIP UTIACA,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiputiaca
810,CEIP LA SOLANA,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiplasolana
811,CER La Gomera,https://www3.gobiernodecanarias.org/medusa/mediateca/cerlagomera
812,CEIP ARINEZ,https://www3.gobiernodecanarias.org/medusa/mediateca/ceiparinez
813,IES BUENAVISTA,https://www3.gobiernodecanarias.org/medusa/mediateca/iesbuenavista
814,IES GUILLERMINA BRITO,https://www3.gobiernodecanarias.org/medusa/mediateca/iesguillerminabrito
815,CEIP Teobaldo Power Las Palmas,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipteobaldopowerlaspalmas
816,CEE en Icod de los Vinos,https://www3.gobiernodecanarias.org/medusa/mediateca/ceeenicoddelosvinos
817,CEIP Santo Domingo,https://www3.gobiernodecanarias.org/medusa/mediateca/ceipsantodomingocer
